62,49,51,89,29,50,45,80,59,87,36,19,10,73,41,72,69,34,72,10,40,58,27,28,70,33,16,19,18,75,18,90,90,60,24,9,71,93,86,30,65,51,9,14,97,41,18,31,56,27,43,5,84,94,18,79,88,82,37,33,73,17,95,23,21,62,70,82,53,8,55,85,20,83,30,24,82,98,90,49,43,35,97,33,78,13,37,29,85,5,51,70,1,95,54,67,77,2,41,55,33,3,61,72,40,77,3,96,4,74,90,71,86,77,5,35,21,62,17,85,34,14,79,13,0,27,60,68,45,57,76,75,75,55,56,1,90,72,60,54,14,12,62,22,22,100,29,55,49,98,27,10,65,36,38,74,34,11,34,77,83,45,9,97,7,66,80,81,7,81,95,74,94,9,43,11,71,39,57,98,49,82,80,68,17,16,29,18,26,13,32,36,94,77,7,48,70,19,75,74,35,64,18,7,23,41,35,47,69,100,25,29,1,21,34,29,83,48,19,98,69,23,54,72,9,26,96,58,33,23,29,28,2,93,54,81,79,95,97,87,75,75,5,12,12,37,99,38,10,29,82,78,57,43,77,69,95,36,9,95,67,43,64,51,40,45,8,83,51,8,4,10,69,9,39,54,2,62,77,30,32,31,55,30,38,45,12,15,21,5,3,64,85,88,66,83,12,74,54,16,25,67,35,87,91,28,21,84,64,82,65,70,40,26,55,59,19,95,98,40,96,3,32,88,3,88,14,21,74,87,22,52,8,93,60,9,95,61,42,62,76,78,77,62,47,71,36,23,6,10,66,71,12,59,10,34,9,91,90,27,95,58,97,7,62,45,67,90,78,56,0,42,69,30,5,46,87,72,3,12,18,47,60,23,32,24,52,52,58,71,70,64,7,28,71,10,58,5,15,77,17,94,71,3,91,0,64,23,52,59,88,30,72,33,62,29,24,51,25,22,61,62,67,26,48,78,3,57,92,52,19,35,86,29,0,26,3,33,20,99,22,40,12,5,85,13,39,35,87,87,18,53,70,42,6,57,68,5,36,43,33,78,97,37,89,12,24,90,5,25,24,52,84,90,17,83,10,37,25,71,37,36,7,73,23,34,77,28,42,97,24,58,91,49,57,15,29,7,96,54
32,19,26,87,100,78,79,69,23,47,20,76,80,93,91,75,21,95,88,34,93,63,64,54,72,54,95,83,50,92,59,3,87,51,0,63,44,94,80,61,49,61,62,45,59,62,69,46,77,4,25,50,80,51,71,61,22,95,0,100,91,47,17,58,64,79,73,27,95,70,98,37,31,94,83,85,50,55,26,41,84,9,20,67,43,30,14,40,98,5,56,99,78,53,1,54,42,42,55,62,13,36,77,73,26,94,9,46,40,41,25,9,13,25,54,95,17,32,47,46,37,60,83,39,81,59,16,45,24,32,26,14,79,77,12,81,13,37,53,70,69,69,41,73,64,95,80,68,74,47,66,69,41,4,86,97,0,42,40,28,70,48,41,5,4,53,96,59,90,85,24,75,24,53,55,10,68,33,30,40,42,63,86,26,19,56,33,60,49,93,23,78,41,90,58,10,93,57,10,32,82,69,47,91,4,69,94,8,78,10,27,5,64,34,0,13,49,14,58,83,21,6,52,12,5,50,21,29,64,34,47,82,59,65,63,50,60,44,62,10,54,67,32,63,7,80,18,62,37,61,32,67,81,30,47,90,3,59,78,76,34,33,6,86,46,47,58,91,28,89,16,83,54,100,70,92,64,31,8,16,36,18,25,62,44,53,24,10,43,72,99,85,72,11,31,55,53,43,81,78,82,75,42,55,93,100,44,82,91,22,12,22,14,8,73,43,26,35,7,68,89,50,10,46,43,62,85,14,23,3,26,6,90,39,93,36,56,66,47,19,70,0,78,12,80,28,65,3,99,27,29,80,62,58,4,80,27,84,49,39,99,96,40,88,91,36,22,31,4,33,87,94,15,33,35,93,49,58,63,92,69,22,49,88,64,23,52,54,10,51,3,52,92,57,28,3,38,12,46,61,59,10,75,47,2,45,58,64,36,36,86,47,90,5,36,23,43,51,4,7,13,58,31,47,1,87,23,68,91,7,50,69,64,28,49,55,52,43,11,20,56,83,48,25,13,17,96,12,69,18,99,76,36,47,82,32,95,95,61,54,100,0,62,37,86,27,39,88,75,44,49,40,73,39,27,19,9,91,61,51,13,78,29,9,51,45,88,5,54,8,32,8,44,57,31,19,88,1,39,10
36,86,65,41,40,80,95,46,64,41,84,34,19,53,31,41,30,77,19,22,77,63,46,9,71,82,73,34,82,55,54,24,78,10,71,61,89,34,32,76,55,62,77,80,45,5,78,4,67,47,78,10,57,22,48,0,32,47,20,43,94,17,78,17,31,88,80,58,58,63,46,13,86,54,55,89,53,33,18,79,67,83,49,56,99,80,93,75,64,86,36,41,18,32,32,82,88,21,25,10,16,71,9,92,93,69,18,81,40,65,73,47,78,39,23,50,100,7,81,43,44,20,80,65,88,27,62,21,47,16,54,54,6,43,31,86,68,92,57,23,27,36,23,92,27,3,91,12,79,41,22,52,20,80,25,32,25,4,19,21,19,49,41,55,74,17,63,87,10,57,19,75,3,88,56,70,91,72,14,23,29,4,46,30,23,23,83,68,17,75,46,67,29,54,14,51,44,77,35,36,95,93,53,94,97,45,26,87,17,55,64,7,29,67,19,49,64,37,22,95,22,23,71,39,12,0,17,23,8,71,92,67,61,13,87,41,82,98,66,26,89,55,42,23,24,79,97,70,99,99,98,2,75,100,86,55,41,45,73,66,79,37,80,30,82,38,63,36,86,94,10,96,13,73,97,66,56,33,55,48,36,51,90,88,84,33,89,69,10,74,23,53,39,16,1,34,94,61,92,14,14,18,42,51,48,54,93,86,86,20,74,75,65,34,54,96,11,34,8,56,41,66,66,82,56,84,51,91,62,18,60,6,35,60,71,65,46,64,86,20,87,46,77,81,85,95,39,26,40,64,11,95,1,98,49,50,99,95,66,88,93,54,10,43,98,14,4,75,88,41,11,42,3,26,75,62,36,65,5,69,10,72,20,36,16,40,69,47,3,23,9,11,77,71,32,31,83,76,53,94,24,19,67,85,38,50,80,97,51,13,36,30,48,55,76,31,4,58,83,37,82,93,78,7,46,75,1,67,29,92,100,74,65,77,58,45,31,82,27,76,55,72,57,27,100,11,97,70,77,51,96,52,88,54,74,99,57,32,97,0,23,60,41,58,95,60,47,66,36,45,35,46,73,38,28,67,45,47,74,37,4,47,93,61,47,42,17,65,12,12,89,49,35,67,31,16,65,84,26,94
25,46,78,27,55,76,85,5,99,81,95,35,100,45,40,46,20,23,74,42,10,53,11,30,68,2,67,33,0,74,90,67,95,59,65,89,41,23,71,61,67,13,64,87,82,76,32,33,67,60,37,33,70,63,97,7,87,58,88,65,71,53,31,92,54,90,2,29,60,8,84,30,57,26,31,93,48,49,55,97,63,48,14,100,43,87,79,17,71,1,72,82,31,22,52,74,40,76,87,29,23,60,96,7,63,32,60,43,53,45,86,90,11,86,43,43,84,74,51,57,21,37,83,94,2,33,61,73,47,24,27,65,84,61,81,94,3,16,72,74,58,17,38,80,91,44,46,67,12,59,3,31,15,14,98,38,20,26,52,30,25,10,99,67,31,57,45,52,51,100,71,93,73,99,75,20,44,24,14,48,43,6,84,74,23,34,27,50,58,32,24,31,66,97,34,0,72,80,84,24,92,22,4,77,91,34,55,42,49,62,51,25,32,94,12,90,16,2,100,14,3,56,25,69,6,48,30,48,26,60,0,99,6,2,40,16,33,59,77,11,80,72,35,97,2,89,43,72,87,0,92,39,63,6,24,16,70,59,84,24,82,76,93,78,22,53,36,90,57,48,19,88,7,57,13,23,24,7,7,54,79,61,0,47,41,85,1,100,53,48,25,93,94,29,55,51,8,47,9,97,67,30,24,79,80,37,72,9,96,40,93,97,29,69,46,99,85,98,92,81,72,63,13,73,42,28,70,96,52,12,33,40,36,93,74,3,41,16,72,52,80,0,78,6,100,43,96,2,26,58,51,24,34,12,63,5,15,31,33,17,21,45,48,87,5,89,71,12,18,26,90,50,11,6,59,83,72,15,70,25,76,80,35,14,79,96,38,57,40,80,13,100,96,39,87,28,20,69,68,7,10,71,77,98,20,67,75,19,12,97,84,13,99,69,63,8,92,66,10,46,1,11,79,82,91,48,99,9,30,14,83,44,0,47,17,16,84,34,93,36,62,15,14,61,76,71,11,60,59,98,95,7,89,15,98,53,8,11,73,26,14,45,87,21,58,72,65,12,80,10,75,42,59,62,9,44,63,76,98,97,73,96,52,57,86,71,1,22,86,10,14,49,28,66,79,75,14,73,15,60
80,49,96,14,98,45,21,86,10,36,74,82,75,75,60,74,68,70,20,78,2,39,70,12,51,14,57,57,11,21,15,83,60,22,94,88,37,37,3,71,53,3,22,63,50,97,92,73,4,70,1,53,1,39,87,70,64,86,78,54,80,0,40,0,9,85,35,28,54,28,68,42,64,26,18,3,18,0,52,65,48,90,23,48,59,7,62,42,19,88,85,43,32,3,49,13,41,31,13,95,38,90,46,28,72,60,74,99,67,51,99,98,20,72,63,21,51,47,13,36,35,40,68,9,21,62,60,61,14,0,79,95,69,45,53,97,40,12,82,63,97,24,96,7,86,93,39,18,97,0,31,17,96,75,91,39,51,3,42,41,91,58,91,64,96,5,34,5,60,29,75,96,53,26,43,88,59,44,23,32,17,92,5,61,79,47,14,72,57,3,51,86,34,58,22,83,13,99,71,4,92,21,76,19,50,82,99,7,50,1,78,19,40,33,65,63,5,8,100,34,90,12,88,99,37,89,49,93,25,92,42,90,75,5,69,22,5,85,14,4,51,70,16,89,3,39,17,73,14,54,7,4,83,64,29,56,24,11,98,96,43,75,95,27,2,27,62,25,32,2,56,22,70,44,11,7,4,29,64,74,76,80,76,0,99,69,11,36,59,35,100,59,84,32,42,45,38,98,12,27,28,91,72,10,89,78,80,72,21,80,31,56,62,81,1,14,99,75,80,57,100,10,32,25,79,22,21,7,10,31,61,18,70,15,78,69,7,89,30,29,5,29,10,67,30,56,16,77,53,10,69,79,96,34,82,4,41,28,55,81,80,11,36,69,40,52,58,62,35,80,52,9,50,29,92,73,72,20,28,95,59,93,64,67,55,27,36,74,23,80,62,40,80,84,50,53,11,26,66,9,4,100,70,64,70,83,10,85,74,72,60,15,100,42,62,64,11,79,15,75,50,9,62,58,75,27,22,46,88,26,0,1,69,41,19,47,58,73,9,6,86,1,19,85,51,95,74,40,58,45,74,56,50,36,46,76,2,15,90,82,72,28,53,66,64,7,45,56,73,51,39,86,56,82,85,78,69,65,75,70,88,32,72,43,78,10,47,27,100,0,23,6,72,75,82,19,42,16,100,34
87,54,51,64,64,64,12,13,84,76,73,27,81,13,13,33,84,67,38,93,49,56,67,61,53,60,83,59,0,90,62,31,83,71,99,19,83,52,38,5,81,11,5,93,56,29,59,9,31,37,90,91,2,36,34,49,22,66,82,100,91,26,1,61,3,48,38,30,22,53,0,33,18,89,21,75,93,90,73,69,73,16,5,6,58,24,4,65,32,83,36,73,60,25,72,39,63,44,94,28,48,16,58,40,52,73,25,19,1,37,46,15,3,97,80,36,10,16,40,27,85,87,4,4,44,13,34,87,32,54,54,94,80,99,50,19,56,27,49,9,90,39,70,31,31,80,43,30,37,43,67,41,32,59,29,34,55,22,41,59,97,0,26,96,17,64,45,32,32,74,93,30,14,16,9,1,54,50,73,83,88,13,10,21,32,89,5,40,32,76,66,51,30,9,7,4,14,58,75,82,36,73,37,40,86,20,33,12,31,68,79,45,43,1,43,59,84,32,31,10,44,15,30,35,29,11,97,96,99,4,94,27,73,49,13,45,66,77,65,100,0,63,9,11,21,9,11,93,50,59,25,59,7,23,62,1,26,97,88,43,92,72,11,31,1,70,27,68,77,54,44,73,48,76,71,17,46,28,80,63,26,19,50,29,20,18,26,83,62,11,14,60,89,24,52,27,18,79,41,78,93,0,69,10,33,11,80,5,43,5,45,43,24,87,23,33,96,42,28,58,100,84,14,18,6,8,31,76,94,41,34,9,36,98,37,75,78,62,97,23,10,23,94,40,27,1,57,51,46,5,53,66,11,45,44,69,97,42,52,30,62,100,46,69,40,18,87,60,66,57,60,58,67,78,92,91,46,83,8,32,70,38,29,45,23,69,47,83,48,80,64,73,0,3,70,35,14,30,32,79,33,26,59,47,4,50,36,6,86,66,4,13,92,7,12,49,19,92,45,71,68,89,89,13,60,66,100,5,71,8,92,47,36,74,34,45,22,97,89,62,22,42,51,41,0,66,31,20,59,21,2,25,47,48,61,49,38,44,60,75,29,87,31,18,41,56,76,35,48,52,10,70,1,93,20,58,45,79,97,50,44,54,75,90,67,87,8,75,43,6,24,99,87,95,10,43,48,97,81,47
76,37,51,3,9,37,70,96,53,74,64,30,62,66,28,46,91,43,28,29,26,39,15,13,93,73,57,80,68,26,42,5,81,36,83,30,1,39,12,23,42,37,99,49,25,45,28,81,10,48,69,52,50,74,50,55,8,54,31,80,39,19,81,30,90,34,66,8,5,52,86,63,23,31,9,70,19,91,69,9,45,17,73,51,22,51,7,59,87,13,40,42,10,12,8,68,0,91,59,82,88,53,3,34,7,73,28,12,3,66,78,67,65,16,75,81,92,4,56,63,23,38,83,71,49,77,77,70,87,4,65,51,10,81,80,2,3,44,90,36,96,33,92,26,61,7,81,56,28,27,0,56,67,44,24,81,38,42,88,31,25,10,92,100,54,89,33,46,39,100,56,29,92,15,46,74,75,97,53,11,79,97,66,99,7,1,85,66,68,58,76,19,76,78,8,60,38,18,35,55,90,9,60,16,49,55,28,51,5,37,91,27,3,99,29,74,98,38,45,96,27,88,42,7,50,10,2,42,95,92,79,83,26,90,52,37,56,3,56,73,60,59,9,75,94,69,56,45,65,17,42,13,26,31,59,41,48,38,33,79,26,75,92,50,58,2,87,45,1,16,99,50,85,26,99,83,29,80,31,61,7,85,92,40,39,64,28,15,22,1,89,39,91,36,29,17,88,56,95,89,64,79,16,60,86,7,2,22,10,52,24,29,40,27,3,98,81,29,61,72,19,18,67,55,12,59,67,99,53,43,84,78,56,85,6,82,43,37,0,62,85,75,10,40,8,26,60,35,26,93,26,53,47,27,30,86,48,29,76,86,50,39,58,78,16,36,59,38,44,73,91,28,34,79,13,16,74,36,43,18,53,1,76,68,99,18,16,34,53,8,53,38,7,52,77,39,72,64,44,44,91,34,55,58,58,31,44,91,52,81,40,65,90,41,49,27,14,87,42,25,55,87,5,16,39,76,7,8,17,22,14,26,16,67,38,90,44,58,77,95,57,25,21,3,17,43,91,34,92,49,1,50,98,14,87,82,54,12,60,97,21,95,43,56,61,9,79,83,12,61,53,91,8,65,82,94,77,46,69,18,49,94,72,76,1,63,32,21,85,85,71,48,68,54,16,70,60,58,70,38
67,35,38,59,86,35,75,15,42,72,18,98,65,47,22,70,65,75,49,88,21,48,36,79,1,4,59,85,97,38,61,50,18,4,89,61,91,45,13,47,79,43,52,73,38,1,96,48,16,80,20,23,57,76,36,43,55,16,18,14,36,59,55,46,78,29,59,22,58,99,51,9,7,1,57,70,92,12,55,43,55,82,70,96,47,40,58,37,69,80,5,41,67,96,43,68,36,10,90,4,38,54,54,34,76,61,73,45,67,40,96,36,0,38,71,88,87,9,12,6,62,41,69,17,1,97,18,2,26,65,81,93,21,63,80,62,76,19,31,41,77,81,1,34,20,6,4,98,42,75,95,96,93,38,98,5,84,29,79,31,9,31,22,77,93,51,100,89,77,27,4,36,92,70,80,42,70,26,25,26,74,45,74,55,57,51,81,100,69,71,39,34,78,40,40,97,1,13,100,65,94,43,3,81,57,94,84,18,18,54,26,98,82,36,71,11,8,35,89,66,0,24,54,20,78,90,29,93,59,64,73,2,36,25,60,2,14,94,72,3,50,55,56,39,11,72,59,66,84,10,33,17,80,55,21,20,80,100,11,30,86,87,71,38,78,31,17,64,7,95,11,5,33,18,80,30,56,15,76,30,30,10,44,82,34,19,26,29,76,74,55,73,94,46,28,9,99,58,95,46,1,59,0,16,32,45,90,41,43,16,90,13,31,58,71,34,2,47,8,11,55,5,95,45,76,46,14,55,84,86,29,20,49,94,97,20,53,90,60,26,33,98,97,56,70,52,9,85,58,71,67,62,59,34,0,1,25,16,60,71,8,37,73,2,87,42,80,32,83,48,88,65,73,3,71,76,58,39,87,52,45,89,47,78,86,6,80,98,47,80,12,46,36,32,85,55,2,75,49,1,73,12,69,92,12,15,3,58,47,27,31,81,72,49,67,74,62,43,31,64,56,73,18,22,86,17,62,95,94,21,63,76,30,14,61,33,54,7,4,96,38,70,56,63,70,79,15,95,45,0,30,86,3,57,46,94,59,67,12,75,15,84,51,45,59,92,46,4,3,21,11,80,55,10,78,33,21,4,76,90,94,67,31,49,34,91,25,49,73,48,85,82,59,93,61,86,16,15,6,50
96,96,49,90,71,50,7,100,65,30,80,17,49,80,26,37,1,99,20,1,30,99,31,44,76,28,67,20,34,82,97,9,37,89,47,89,62,92,72,17,41,97,72,26,27,74,97,73,22,98,52,59,40,10,95,11,35,55,50,50,30,48,59,8,52,60,76,8,72,55,42,86,97,24,42,26,51,15,1,77,61,48,11,19,46,78,10,74,8,68,52,99,90,86,92,31,71,32,6,52,3,47,0,2,72,79,39,74,18,36,0,53,66,92,56,67,71,51,38,50,78,50,58,6,12,58,57,17,51,44,14,83,5,31,74,30,76,55,9,87,79,60,86,28,35,85,3,28,72,10,89,56,16,6,82,71,35,50,19,82,66,82,41,59,77,20,58,21,26,72,25,6,66,7,89,67,35,1,41,41,35,80,50,39,17,60,4,27,26,50,85,6,53,46,64,61,89,35,1,99,4,28,67,32,24,88,6,91,57,6,88,25,22,91,6,65,62,26,31,84,6,38,43,11,72,44,27,85,35,41,7,74,17,29,41,9,52,37,34,4,14,47,89,86,2,22,93,31,36,83,40,92,28,72,60,43,36,12,72,64,74,34,33,5,81,47,56,5,78,28,18,83,5,81,12,72,66,57,98,41,31,29,46,74,84,17,86,95,10,12,15,63,62,87,91,95,89,10,33,50,83,78,97,8,58,9,13,63,22,52,63,10,41,35,13,85,66,58,26,97,96,15,9,23,32,97,98,75,57,50,1,30,7,4,39,57,53,100,1,74,19,12,45,96,49,93,37,9,2,19,52,25,79,63,35,2,3,92,32,65,25,48,61,97,39,72,83,42,5,93,83,92,10,61,31,30,55,18,24,17,77,26,5,31,50,10,14,40,78,52,6,39,43,26,11,26,100,72,69,95,17,66,37,28,83,14,85,89,22,77,90,48,82,53,77,32,33,26,33,29,84,37,60,1,41,0,8,98,78,49,28,38,48,63,88,51,96,41,6,13,97,22,42,97,82,23,63,91,98,17,20,89,86,56,15,99,91,97,43,69,93,3,21,69,6,68,34,29,46,66,67,100,40,82,45,31,20,27,91,2,21,26,68,43,81,14,35,80,12,24,84,65,70,27,54,94,96,18,38,43
55,71,51,76,88,70,93,77,45,84,71,78,16,80,17,42,87,86,27,9,20,58,37,2,9,9,67,50,85,6,18,3,93,5,15,24,88,58,85,0,45,0,89,96,55,57,49,51,14,35,85,71,64,91,70,11,68,55,12,34,49,39,7,58,18,13,75,77,48,33,67,31,89,99,58,64,80,94,85,74,7,49,95,61,96,94,62,0,7,60,82,98,96,17,53,99,9,62,96,35,55,37,4,28,15,85,79,59,95,35,77,57,52,83,64,8,48,69,4,28,74,10,3,8,41,97,42,56,48,66,50,52,50,18,36,5,94,66,13,8,82,50,74,36,61,48,36,69,15,20,77,31,75,52,86,16,55,73,91,77,24,83,43,62,79,82,46,14,88,42,8,60,38,49,52,94,79,96,28,98,66,60,47,40,27,3,73,89,43,85,44,96,61,14,59,27,16,83,62,7,23,57,24,52,66,95,50,87,5,69,19,95,22,33,22,0,33,90,90,54,29,23,58,81,7,65,67,20,3,44,30,51,78,89,66,70,97,1,54,22,1,39,54,75,67,88,73,56,51,49,100,57,55,73,18,2,32,66,26,11,12,65,4,12,70,73,5,11,79,76,7,1,63,17,25,91,64,12,77,87,71,90,48,37,3,58,100,92,57,95,35,60,64,90,87,99,80,77,3,53,100,65,95,76,14,3,100,86,76,75,49,46,43,40,100,31,62,90,47,60,56,25,15,24,17,6,95,36,33,80,59,3,31,9,50,98,12,72,58,72,71,43,65,36,90,34,7,83,26,27,96,74,27,65,9,10,76,90,55,35,56,99,5,93,54,69,20,8,88,46,84,60,90,75,45,67,52,28,35,1,42,73,79,33,94,24,54,5,67,60,66,66,34,79,52,11,37,80,63,91,46,2,44,73,32,89,27,68,69,89,18,6,39,98,84,18,0,83,85,25,92,15,9,27,43,39,54,64,85,19,75,83,20,30,58,25,85,82,71,23,21,19,13,37,30,81,29,72,87,50,18,23,52,79,20,51,8,34,31,28,10,3,83,11,59,91,99,88,19,25,87,71,71,14,66,37,38,70,22,28,98,94,36,84,84,0,55,29,36,3,67,96,37,89,30,24,12,75,19,47
64,51,40,0,39,93,85,38,45,57,71,37,7,52,41,95,8,83,46,29,25,56,17,27,53,59,40,8,72,93,87,17,16,70,32,3,24,29,74,16,96,96,41,73,42,16,89,90,96,3,55,18,85,17,12,65,4,36,96,45,33,18,49,21,83,49,40,76,51,44,77,77,56,71,28,18,32,12,80,10,45,61,30,67,14,41,53,72,20,33,10,75,94,73,19,91,0,10,11,27,49,12,82,39,15,2,81,42,86,66,16,11,59,36,55,15,62,25,84,19,10,85,34,18,19,65,44,44,47,29,12,32,100,59,80,7,34,68,38,16,4,56,75,18,41,88,56,0,6,77,84,43,30,7,6,97,5,43,48,54,80,72,23,28,49,51,54,80,82,20,60,27,12,15,65,97,82,63,2,62,22,35,28,50,36,87,64,17,19,95,98,54,26,17,36,31,43,16,29,83,27,7,71,27,52,74,2,77,60,41,95,81,81,93,36,34,99,38,41,76,17,77,68,84,7,100,21,29,10,22,99,82,20,52,99,50,58,0,92,14,73,41,2,89,95,17,13,75,22,89,89,81,99,96,97,37,80,8,44,94,33,0,68,56,23,35,36,1,83,59,25,54,59,42,65,54,96,79,99,65,71,66,87,41,13,80,24,100,6,20,95,31,15,15,22,79,14,35,51,61,10,33,47,47,3,86,37,28,7,98,88,63,78,98,29,64,25,94,62,37,69,4,38,34,15,36,66,75,75,25,71,24,32,46,29,94,17,92,36,73,14,6,32,34,48,91,27,34,51,30,71,86,41,16,62,97,51,85,51,81,53,91,55,36,39,25,43,76,57,61,50,82,66,63,16,25,96,17,49,91,18,18,88,37,96,93,53,44,94,5,34,80,38,60,68,79,50,60,97,30,14,5,23,97,44,36,85,19,82,3,34,21,66,32,31,89,35,53,94,60,14,74,43,55,35,5,71,34,21,78,43,79,61,99,41,39,97,57,31,48,65,52,70,48,97,17,83,91,35,6,48,56,59,16,38,17,70,26,57,18,17,76,64,62,23,58,42,98,90,73,92,26,9,7,57,64,13,29,47,63,84,74,19,64,12,56,82,92,44,9,89,53,83,86,28,85,30,73,1,34
86,68,87,88,9,37,16,3,93,73,82,19,93,58,31,32,25,33,57,63,51,62,6,53,16,63,10,3,34,39,81,21,34,85,58,98,59,59,45,87,72,63,47,68,58,69,94,22,23,75,88,73,100,69,95,35,46,13,7,53,75,8,63,69,70,67,83,62,11,36,4,63,31,11,63,31,74,98,44,19,30,33,62,93,18,1,32,19,72,85,12,15,39,20,7,34,88,40,26,52,38,72,37,24,24,50,17,10,11,100,30,34,51,42,81,60,31,30,23,20,44,4,58,37,79,58,34,69,43,27,9,88,47,50,51,99,88,67,5,48,94,94,38,6,84,36,70,48,89,4,64,88,67,89,1,63,100,7,93,20,97,14,60,60,74,32,14,29,41,79,76,8,14,62,100,9,75,65,69,19,58,56,85,48,11,23,62,68,21,96,36,79,60,10,27,84,62,39,74,24,27,28,72,73,4,12,53,28,13,3,58,29,68,75,50,52,67,53,96,26,4,60,33,80,39,70,50,19,42,70,80,57,63,12,12,58,80,20,7,6,66,97,24,95,19,38,28,76,12,76,45,64,41,74,55,49,92,75,52,31,82,92,56,37,12,23,40,5,97,21,25,17,3,13,83,0,32,53,71,40,33,4,34,11,69,19,64,25,22,53,42,80,42,30,57,18,89,28,49,15,57,83,95,11,0,16,35,85,16,82,60,80,98,42,65,46,85,42,83,9,56,70,29,80,35,30,37,68,33,78,4,10,91,60,95,30,21,70,93,64,55,26,4,36,22,68,60,13,11,78,27,44,72,39,52,95,71,17,51,99,42,43,61,50,2,31,21,27,49,49,58,30,76,67,41,3,55,92,14,42,69,18,5,76,30,46,14,88,52,10,3,84,64,11,7,87,99,54,24,23,28,88,75,40,9,34,43,74,45,56,60,15,63,39,27,14,17,98,46,5,39,5,36,34,21,2,75,81,41,64,74,40,55,38,87,70,49,9,73,54,65,18,30,27,75,94,35,15,59,82,79,77,27,77,65,80,100,85,59,52,89,15,35,76,23,32,78,16,26,47,76,28,85,90,52,17,48,74,20,26,71,88,75,49,50,99,75,31,27,28,83,50,35,59,64,81,74,32,71,19
16,99,8,68,57,78,10,67,20,83,83,23,94,44,1,20,24,100,16,7,8,18,69,1,43,88,42,46,72,39,96,32,0,4,6,78,20,50,55,1,9,29,28,2,9,29,33,97,21,87,76,75,56,71,92,76,38,58,25,37,17,68,64,99,41,48,31,45,50,90,100,68,81,46,80,13,82,26,8,82,70,50,22,29,82,100,38,45,33,47,81,65,76,79,36,75,15,72,62,63,25,33,79,18,44,36,68,80,59,31,45,34,26,18,80,16,5,86,72,72,76,19,92,8,21,95,29,24,32,78,38,35,9,36,11,60,21,9,23,5,29,45,37,0,72,44,90,94,88,4,69,4,18,17,74,37,57,92,8,58,32,26,35,53,15,20,94,36,46,33,0,92,27,0,55,52,13,25,70,17,46,85,83,61,50,30,55,75,63,42,76,88,95,92,39,75,62,83,63,33,96,49,81,22,44,11,31,5,65,3,93,77,78,94,38,34,59,88,3,55,91,83,84,7,49,100,73,2,44,11,39,94,52,53,19,37,43,16,41,86,43,64,38,85,66,52,14,77,47,15,24,40,77,4,31,40,29,29,62,5,50,21,39,85,30,20,49,36,77,59,59,41,95,63,26,57,7,44,71,17,60,80,7,81,53,43,43,35,5,24,40,10,53,4,100,45,70,39,65,78,40,81,3,51,89,48,29,55,67,43,54,88,75,28,63,74,40,81,32,31,30,7,79,92,33,53,35,38,88,81,63,95,20,64,21,48,82,85,85,38,8,22,8,33,12,52,74,57,56,99,0,38,24,53,95,29,15,51,84,15,64,85,74,13,74,45,76,43,85,67,4,67,96,66,80,17,6,13,41,15,9,52,10,90,45,0,3,72,37,28,19,13,62,64,87,24,80,21,96,65,85,99,84,85,73,50,65,50,72,20,8,86,64,45,99,95,44,34,86,6,4,96,95,25,56,20,75,58,52,67,95,70,76,79,20,58,46,84,93,4,14,53,38,79,5,15,19,56,24,2,81,34,47,66,65,87,83,83,77,69,75,1,28,35,68,9,96,34,31,5,6,21,60,31,86,83,59,92,80,57,83,21,66,90,97,59,48,90,5,1,94,48,39,22,99,13,2,63,24,34
63,25,37,32,57,55,71,55,24,24,65,3,55,97,51,22,67,13,48,26,8,13,79,87,79,68,81,75,91,38,84,0,94,76,79,7,81,64,87,34,51,38,63,72,37,15,50,92,53,3,91,5,100,63,70,68,84,82,4,49,59,61,11,69,81,34,12,56,54,70,56,100,31,71,51,9,61,0,20,79,17,58,11,30,17,9,9,17,93,82,59,45,26,28,40,86,74,20,39,39,43,64,69,96,26,63,87,50,48,23,67,82,81,59,4,53,94,75,20,43,97,98,23,88,72,45,73,54,62,61,80,54,23,45,87,86,76,17,54,18,99,5,2,43,97,32,94,30,18,99,85,11,7,58,23,53,98,26,18,46,75,60,62,72,7,7,66,39,65,23,21,73,36,32,36,73,97,62,76,59,4,11,19,24,60,80,58,21,40,1,33,42,33,38,33,20,58,56,68,76,91,37,58,79,7,1,8,43,20,62,36,67,19,85,71,99,40,76,81,12,83,19,98,69,22,94,14,29,60,34,98,50,31,6,3,41,60,13,15,10,51,79,96,30,36,19,10,90,17,53,77,61,31,1,52,96,33,53,100,77,50,79,48,77,9,43,25,2,92,41,80,53,32,13,92,61,19,22,100,77,59,10,48,49,77,41,4,21,100,82,37,78,21,72,35,19,74,30,19,59,88,23,75,95,14,3,75,79,21,19,35,15,53,18,86,54,42,82,31,88,53,28,78,26,71,48,26,38,5,83,83,58,22,79,94,36,36,56,29,51,67,61,46,42,94,92,7,80,19,70,63,3,67,36,38,83,19,36,1,75,8,17,36,33,54,2,36,79,60,68,60,22,57,4,2,4,2,26,99,31,79,57,34,55,47,94,0,49,64,45,16,71,87,86,73,16,83,57,14,60,19,59,38,12,74,5,55,48,25,35,100,66,33,98,46,99,99,39,11,54,72,59,90,37,19,28,10,18,44,54,54,52,30,95,79,44,2,7,6,19,9,39,64,32,100,78,81,7,52,98,20,5,87,12,45,71,41,95,91,46,6,55,25,27,33,95,12,32,75,34,48,27,98,41,63,58,97,23,49,65,51,59,39,35,7,93,38,85,33,79,78,73,0,1,30,43,66,2,34,66
